"Cst_Cnt","Btl_Cnt","Depthm","LightP","PO4uM","NO2uM","NO3uM","NH3uM"
30822,770783,229,NA,2.19,0.02,29.6,NA
30822,770784,250,NA,2.31,0.01,31.2,NA
30822,770785,269,NA,2.42,0.01,32.5,NA
30822,770786,300,NA,2.63,0.01,34.7,NA
30822,770787,319,NA,2.74,0.01,35.8,NA
30822,770788,378,NA,2.86,0.01,37.8,NA
30822,770789,400,NA,2.93,0.01,38.2,NA
30822,770790,438,NA,3.06,0.01,38.7,NA
30822,770791,500,NA,3.15,0.01,39.8,NA
30822,770792,518,NA,3.17,0.01,40.1,NA
30823,770793,0,NA,0.29,0.01,0.1,NA
30823,770794,2,NA,0.29,0.01,0.1,NA
30823,770795,10,NA,0.31,0.01,0.1,NA
30823,770796,20,NA,0.36,0.02,0.3,NA
30823,770797,26,NA,0.39,0.03,0.5,NA
30823,770798,30,NA,0.4,0.03,0.7,NA
30823,770799,40,NA,0.53,0.06,2,NA
30823,770800,50,NA,0.86,0.14,6.8,NA
30823,770801,51,NA,0.9,0.15,7.4,NA
30823,770802,60,NA,1.16,0.2,12,NA
30823,770803,70,NA,1.33,0.11,15.1,NA
30823,770804,75,NA,1.39,0.09,16,NA
30823,770805,83,NA,1.47,0.08,17.3,NA
30823,770806,100,NA,1.76,0.04,22.4,NA
30823,770807,119,NA,1.81,0.04,23.1,NA
30823,770808,125,NA,1.84,0.04,23.5,NA
30823,770809,140,NA,1.93,0.03,24.7,NA
30823,770810,150,NA,1.99,0.03,25.6,NA
30823,770811,170,NA,2.1,0.02,27.3,NA
30823,770812,199,NA,2.2,0.02,28.8,NA
30823,770813,200,NA,2.2,0.02,28.9,NA
30823,770814,229,NA,2.33,0.02,30.4,NA
30823,770815,250,NA,2.43,0.02,31.4,NA
30823,770816,267,NA,2.51,0.02,32.2,NA
30823,770817,300,NA,2.62,0.02,33.4,NA
30823,770818,319,NA,2.67,0.02,34,NA
30823,770819,378,NA,2.83,0.02,35.7,NA
30823,770820,400,NA,2.89,0.02,36.4,NA
30823,770821,439,NA,3,0.02,37.7,NA
30823,770822,500,NA,3.1,0.02,39.1,NA
30823,770823,517,NA,3.13,0.02,39.5,NA
30824,770824,0,NA,0.34,0,0,NA
30824,770825,2,NA,0.34,0,0,NA
30824,770826,10,NA,0.34,0.01,0,NA
30824,770827,15,NA,0.34,0.01,0,NA
30824,770828,20,NA,0.34,0.01,0,NA
30824,770829,30,NA,0.34,0.01,0,NA
30824,770830,45,NA,0.34,0.01,0,NA
30824,770831,50,NA,0.34,0.01,0,NA
30824,770832,55,NA,0.34,0.01,0,NA
30824,770833,65,NA,0.35,0.01,0.1,NA
30824,770834,75,NA,0.36,0.02,0.2,NA
30824,770835,76,NA,0.36,0.02,0.2,NA
30824,770836,85,NA,0.71,0.12,5.1,NA
30824,770837,95,NA,0.96,0.14,9.4,NA
30824,770838,100,NA,1.11,0.11,11.9,NA
30824,770839,110,NA,1.38,0.04,16.3,NA
30824,770840,125,NA,1.51,0.02,18.5,NA
30824,770841,144,NA,1.73,0.01,22.1,NA
30824,770842,150,NA,1.77,0.01,22.7,NA
30824,770843,168,NA,1.85,0.01,24.2,NA
30824,770844,199,NA,2.07,0.01,27.3,NA
30824,770845,200,NA,2.07,0.01,27.4,NA
30824,770846,229,NA,2.18,0.01,29,NA
30824,770847,250,NA,2.29,0.01,30.3,NA
30824,770848,268,NA,2.39,0.01,31.4,NA
30824,770849,300,NA,2.56,0.01,33.4,NA
30824,770850,317,NA,2.65,0.01,34.4,NA
30824,770851,378,NA,2.86,0.01,37,NA
30824,770852,400,NA,2.92,0.01,37.7,NA
30824,770853,437,NA,3,0.01,38.6,NA
30824,770854,500,NA,3.12,0,39.8,NA
30824,770855,519,NA,3.15,0,40.2,NA
30825,770856,0,NA,0.35,0,0,NA
30825,770857,2,NA,0.35,0,0,NA
30825,770858,10,NA,0.35,0,0,NA
30825,770859,16,NA,0.35,0,0,NA
30825,770860,20,NA,0.35,0,0,NA
30825,770861,30,NA,0.34,0,0,NA
30825,770862,31,NA,0.34,0,0,NA
30825,770863,44,NA,0.37,0,0,NA
30825,770864,50,NA,0.35,0,0,NA
30825,770865,55,NA,0.34,0,0,NA
30825,770866,64,NA,0.35,0,0,NA
30825,770867,74,NA,0.44,0.03,0.6,NA
30825,770868,75,NA,0.48,0.05,1.2,NA
30825,770869,79,NA,0.65,0.11,4,NA
30825,770870,84,NA,0.79,0.14,6.2,NA
30825,770871,95,NA,1.05,0.08,10.8,NA
30825,770872,100,NA,1.13,0.06,12.1,NA
30825,770873,110,NA,1.28,0.03,14.6,NA
30825,770874,124,NA,1.61,0.02,20,NA
30825,770875,125,NA,1.61,0.02,20,NA
30825,770876,144,NA,1.59,0.01,20.4,NA
30825,770877,150,NA,1.6,0.01,20.7,NA
30825,770878,169,NA,1.69,0.01,22.4,NA
30825,770879,199,NA,2.02,0.01,26.9,NA
30825,770880,200,NA,2.02,0.01,27,NA
30825,770881,228,NA,2.12,0.01,28.6,NA
30825,770882,250,NA,2.25,0.01,30.4,NA
30825,770883,268,NA,2.36,0.01,31.9,NA
30825,770884,300,NA,2.51,0.01,33.8,NA
30825,770885,321,NA,2.6,0.01,34.8,NA
30825,770886,375,NA,2.8,0.01,37.4,NA
30825,770887,400,NA,2.89,0.01,38.2,NA
30825,770888,436,NA,3,0.01,39,NA
30825,770889,500,NA,3.14,0.01,40.5,NA
30825,770890,515,NA,3.17,0.01,40.8,NA
30826,770891,0,0.92,0.35,0,0,NA
30826,770892,2,0.92,0.35,0,0,NA
30826,770893,10,0.68,0.35,0,0,NA
30826,770894,17,0.39,0.35,0,0,NA
30826,770895,20,0.33,0.35,0,0,NA
30826,770896,26,NA,0.35,0,0,NA
30826,770897,30,0.18,0.35,0,0,NA
30826,770898,37,0.12,0.35,0,0,NA
30826,770899,47,NA,0.35,0,0,NA
30826,770900,50,0.05,0.35,0,0,NA
30826,770901,58,0.04,0.35,0,0,NA
30826,770902,65,0.03,0.35,0,0,NA
30826,770903,75,NA,0.35,0,0,NA
30826,770904,86,NA,0.51,0.04,2.1,NA
30826,770905,95,NA,0.65,0.07,4.2,NA
30826,770906,100,0,0.78,0.09,6.4,NA
30826,770907,105,0,0.92,0.1,8.8,NA
30826,770908,114,NA,1.12,0.1,12.2,NA
30826,770909,125,NA,1.31,0.05,15.3,NA
30826,770910,140,NA,NA,NA,NA,NA
30826,770911,150,NA,1.71,0.02,21.8,NA
30826,770912,164,NA,1.88,0.01,24.6,NA
30826,770913,195,NA,2.07,0.01,27.6,NA
30826,770914,200,NA,2.1,0.01,28,NA
30826,770915,229,NA,2.27,0.01,29.8,NA
30826,770916,250,NA,2.36,0.01,30.8,NA
30826,770917,269,NA,2.43,0.01,31.7,NA
30826,770918,300,NA,2.57,0.01,33.2,NA
30826,770919,317,NA,2.64,0.01,34,NA
30826,770920,377,NA,2.83,0.01,35.9,NA
30826,770921,400,NA,2.9,0.01,36.7,NA
30826,770922,439,NA,3,0.01,37.9,NA
30826,770923,500,NA,3.12,0.01,39.5,NA
30826,770924,513,NA,3.15,0.01,39.8,NA
30827,770925,0,NA,0.37,0.07,0.8,NA
30827,770926,1,NA,0.37,0.07,0.8,NA
30827,770927,5,NA,0.34,0.08,0.8,NA
30827,770928,10,NA,0.51,0.11,2.5,NA
30827,770929,15,NA,0.77,0.14,5.2,NA
30827,770930,20,NA,0.92,0.15,6.6,NA
30827,770931,25,NA,1.02,0.17,7.5,NA
30828,770932,0,NA,0.07,0.01,0,NA
30828,770933,1,NA,0.07,0.01,0,NA
30828,770934,5,NA,0.09,0.01,0,NA
30828,770935,10,NA,0.11,0.02,0,NA
30828,770936,15,NA,0.17,0.03,0.4,NA
30829,770937,0,NA,0.09,0.01,0,NA
30829,770938,1,NA,0.09,0.01,0,NA
30829,770939,4,NA,0.09,0.01,0,NA
30829,770940,10,NA,0.12,0.01,0,NA
30829,770941,20,NA,0.33,0.07,1.4,NA
30829,770942,24,NA,0.5,0.11,2.7,NA
30829,770943,30,NA,1.01,0.23,8,NA
30829,770944,40,NA,1.51,0.32,12.6,NA
30829,770945,50,NA,1.94,0.29,19.4,NA
30830,770946,0,NA,0.15,0.01,0,NA
30830,770947,2,NA,0.15,0.01,0,NA
30830,770948,10,NA,0.17,0.01,0,NA
30830,770949,11,NA,0.17,0.01,0,NA
30830,770950,20,NA,0.38,0.07,2.2,NA
30830,770951,21,NA,0.43,0.08,2.4,NA
30830,770952,26,NA,0.82,0.13,6.6,NA
30830,770953,29,NA,1.19,0.18,10.5,NA
30830,770954,30,NA,1.28,0.18,11.5,NA
30830,770955,40,NA,1.79,0.23,18.2,NA
30830,770956,50,NA,1.85,0.24,21.2,NA
30830,770957,59,NA,1.92,0.33,22.3,NA
30830,770958,69,NA,1.92,0.13,22.8,NA
30830,770959,75,NA,1.94,0.11,23.2,NA
30830,770960,86,NA,2,0.07,24,NA
30830,770961,100,NA,2.08,0.05,25,NA
30830,770962,118,NA,2.14,0.04,25.7,NA
30830,770963,125,NA,2.18,0.04,26.1,NA
30830,770964,141,NA,2.26,0.03,27,NA
30830,770965,150,NA,2.3,0.03,27.5,NA
30830,770966,168,NA,2.36,0.02,28.3,NA
30830,770967,198,NA,2.46,0.02,29.2,NA
30830,770968,200,NA,2.46,0.02,29.2,NA
30830,770969,229,NA,2.49,0.01,29.5,NA
30830,770970,250,NA,2.54,0.01,30.3,NA
30830,770971,269,NA,2.59,0.01,31.1,NA
30830,770972,300,NA,2.65,0.01,32.1,NA
30830,770973,321,NA,2.69,0.01,32.7,NA
30830,770974,377,NA,2.79,0.01,34.3,NA
30830,770975,400,NA,2.82,0.01,34.9,NA
30830,770976,433,NA,2.87,0.01,35.8,NA
30830,770977,500,NA,3.03,0.01,37.7,NA
30830,770978,511,NA,3.06,0.01,38,NA
30831,770979,0,NA,0.34,0.01,0.2,NA
30831,770980,2,NA,0.34,0.01,0.2,NA
30831,770981,10,NA,0.35,0.01,0.1,NA
30831,770982,20,NA,0.35,0.01,0.2,NA
30831,770983,30,NA,1.16,0.2,10.3,NA
30831,770984,40,NA,1.46,0.22,15.3,NA
30831,770985,50,NA,1.53,0.15,17.7,NA
30831,770986,60,NA,1.66,0.06,19.7,NA
30831,770987,69,NA,1.74,0.04,21.4,NA
30831,770988,75,NA,1.8,0.04,22.2,NA
30831,770989,84,NA,1.9,0.05,23.1,NA
30831,770990,99,NA,2.01,0.03,24.4,NA
30831,770991,100,NA,2.02,0.03,24.5,NA
30831,770992,119,NA,2.12,0.06,25.9,NA
30831,770993,125,NA,2.15,0.05,26.3,NA
30831,770994,137,NA,2.2,0.01,27,NA
30831,770995,150,NA,2.26,0.01,27.7,NA
30831,770996,168,NA,2.34,0.01,28.7,NA
30831,770997,198,NA,2.43,0.01,30,NA
30831,770998,200,NA,2.44,0.01,30.1,NA
30831,770999,227,NA,2.51,0,30.8,NA
30831,771000,250,NA,2.6,0,32,NA
30831,771001,267,NA,2.66,0,32.9,NA
30831,771002,300,NA,2.76,0.01,34.1,NA
30831,771003,318,NA,2.8,0.01,34.6,NA
30831,771004,377,NA,2.9,0.01,35.9,NA
30831,771005,400,NA,2.94,0.01,36.3,NA
30831,771006,437,NA,3.01,0.01,36.9,NA
30831,771007,475,NA,3.08,0.01,37.8,NA
30831,771008,500,NA,3.11,0.01,38.3,NA
30831,771009,511,NA,3.13,0.01,38.5,NA
30831,771010,566,NA,3.23,0.02,39.1,NA
30831,771011,600,NA,3.27,0.02,39,NA
30831,771012,632,NA,3.3,0.02,39,NA
30831,771013,691,NA,3.33,0.04,38.3,NA
30832,771014,0,0.92,0.4,0.1,2.3,NA
30832,771015,2,0.92,0.4,0.1,2.3,NA
30832,771016,5,0.39,0.42,0.11,2.3,NA
30832,771017,10,0.12,0.41,0.1,2.5,NA
30832,771018,16,0.04,0.46,0.1,3.1,NA
30832,771019,18,0.03,0.46,0.1,3.5,NA
30832,771020,20,0.02,0.49,0.1,3.9,NA
30832,771021,28,0,0.8,0.11,7.1,NA
30832,771022,30,NA,0.93,0.12,8.6,NA
30832,771023,35,NA,1.23,0.13,12.4,NA
30832,771024,40,NA,NA,NA,NA,NA
30832,771025,50,NA,1.41,0.17,16,NA
30832,771026,60,NA,1.59,0.16,19.2,NA
30832,771027,70,NA,1.75,0.15,21,NA
30832,771028,75,NA,1.83,0.13,22,NA
30832,771029,85,NA,1.95,0.08,23.6,NA
30832,771030,100,NA,2.03,0.06,24.7,NA
30832,771031,119,NA,2.08,0.07,25.6,NA
30832,771032,125,NA,2.12,0.09,26,NA
30832,771033,140,NA,2.21,0.12,27,NA
30832,771034,150,NA,2.24,0.1,27.4,NA
30832,771035,169,NA,2.28,0.05,28,NA
30832,771036,198,NA,2.4,0.02,29.5,NA
30832,771037,200,NA,2.41,0.02,29.6,NA
30832,771038,229,NA,2.48,0.01,30.6,NA
30832,771039,250,NA,2.55,0.01,31.4,NA
30832,771040,268,NA,2.61,0.01,32.1,NA
30832,771041,300,NA,2.7,0.01,33.3,NA
30832,771042,319,NA,2.76,0.01,34,NA
30832,771043,378,NA,2.95,0.01,36,NA
30832,771044,400,NA,3,0.01,36.6,NA
30832,771045,437,NA,3.06,0.01,37.4,NA
30832,771046,500,NA,3.15,0.01,38.5,NA
30832,771047,517,NA,3.18,0.01,38.8,NA
30833,771048,0,NA,0.33,0.01,0.2,NA
30833,771049,2,NA,0.33,0.01,0.2,NA
30833,771050,10,NA,0.33,0.01,0.2,NA
30833,771051,11,NA,0.33,0.01,0.2,NA
30833,771052,20,NA,0.35,0.01,0.3,NA
30833,771053,21,NA,0.35,0.01,0.3,NA
30833,771054,30,NA,0.48,0.05,1.5,NA
30833,771055,31,NA,0.5,0.05,1.7,NA
30833,771056,39,NA,0.6,0.07,2.8,NA
30833,771057,50,NA,0.62,0.07,3.1,NA
30833,771058,51,NA,0.62,0.07,3.1,NA
30833,771059,60,NA,0.7,0.08,4.5,NA
30833,771060,75,NA,1.41,0.1,16.1,NA
30834,771061,0,NA,0.37,0.05,1.1,NA
30834,771062,1,NA,0.37,0.05,1.1,NA
30834,771063,10,NA,0.38,0.05,1.1,NA
30834,771064,20,NA,0.38,0.05,1.1,NA
30834,771065,30,NA,0.41,0.06,1.5,NA
30834,771066,40,NA,0.42,0.07,1.9,NA
30834,771067,50,NA,0.45,0.07,1.8,NA
30834,771068,51,NA,0.45,0.07,1.8,NA
30834,771069,60,NA,0.65,0.1,3.8,NA
30834,771070,71,NA,0.79,0.12,5.4,NA
30834,771071,75,NA,0.82,0.12,5.8,NA
30834,771072,85,NA,0.92,0.12,7.5,NA
30834,771073,100,NA,1.25,0.09,14,NA
30834,771074,120,NA,1.6,0.02,20.1,NA
30834,771075,125,NA,1.65,0.02,21.1,NA
30834,771076,140,NA,1.74,0.01,23,NA
30834,771077,150,NA,1.75,0.01,23.3,NA
30834,771078,169,NA,1.79,0.01,23.8,NA
30834,771079,199,NA,2.09,0.01,28.2,NA
30834,771080,200,NA,2.1,0.01,28.3,NA
30834,771081,229,NA,2.39,0.01,31.4,NA
30834,771082,250,NA,2.52,0.01,32.6,NA
30834,771083,269,NA,2.59,0.01,33.2,NA
30834,771084,300,NA,2.66,0.01,34,NA
30834,771085,318,NA,2.69,0.01,34.3,NA
30834,771086,380,NA,2.84,0.01,36.1,NA
30834,771087,400,NA,2.87,0.01,36.3,NA
30834,771088,437,NA,2.92,0.01,36.6,NA
30834,771089,500,NA,3.1,0.01,39.1,NA
30834,771090,516,NA,3.14,0.01,39.7,NA
30835,771091,0,NA,0.33,0,0,NA
30835,771092,2,NA,0.33,0,0,NA
30835,771093,10,NA,0.33,0,0,NA
30835,771094,16,NA,0.33,0,0,NA
30835,771095,20,NA,0.33,0,0,NA
30835,771096,30,NA,0.33,0,0,NA
30835,771097,31,NA,0.33,0,0,NA
30835,771098,46,NA,0.33,0,0,NA
30835,771099,50,NA,0.33,0,0,NA
30835,771100,56,NA,0.33,0,0,NA
30835,771101,66,NA,0.32,0,0,NA
30835,771102,75,NA,0.34,0,0,NA
30835,771103,76,NA,0.34,0,0,NA
30835,771104,87,NA,0.53,0.07,2.2,NA
30835,771105,96,NA,0.86,0.12,7.5,NA
30835,771106,100,NA,1,0.1,9.9,NA
30835,771107,109,NA,1.26,0.03,14.6,NA
30835,771108,125,NA,1.46,0.01,17.9,NA
30835,771109,144,NA,1.65,0.01,21,NA
30835,771110,150,NA,1.69,0.01,21.7,NA
30835,771111,170,NA,1.8,0.01,23.5,NA
30835,771112,200,NA,1.89,0.01,25.4,NA
30835,771113,201,NA,1.89,0.01,25.5,NA
30835,771114,229,NA,2.12,0.01,28.5,NA
30835,771115,250,NA,2.22,0.01,29.8,NA
30835,771116,269,NA,2.29,0.01,30.8,NA
30835,771117,300,NA,2.41,0.01,32.6,NA
30835,771118,319,NA,2.49,0.01,33.8,NA
30835,771119,378,NA,2.77,0,37.4,NA
30835,771120,400,NA,2.85,0,38.3,NA
30835,771121,439,NA,2.98,0.01,39.5,NA
30835,771122,500,NA,3.11,0.01,40.7,NA
30835,771123,517,NA,3.15,0.01,41,NA
30836,771124,0,NA,0.36,0.01,0.2,NA
30836,771125,2,NA,0.36,0.01,0.2,NA
30836,771126,10,NA,0.36,0.01,0.1,NA
30836,771127,11,NA,0.36,0.01,0.1,NA
30836,771128,20,NA,0.35,0.01,0.1,NA
30836,771129,21,NA,0.35,0.01,0.1,NA
30836,771130,30,NA,0.34,0.01,0.1,NA
30836,771131,31,NA,0.34,0.01,0.1,NA
30836,771132,41,NA,0.36,0.01,0.2,NA
30836,771133,50,NA,0.36,0.01,0.2,NA
30836,771134,51,NA,0.36,0.01,0.2,NA
30836,771135,60,NA,0.38,0.02,0.2,NA
30836,771136,71,NA,0.78,0.17,6,NA
30836,771137,75,NA,0.96,0.16,8.9,NA
30836,771138,86,NA,1.38,0.14,15.9,NA
30836,771139,100,NA,1.55,0.07,18.6,NA
30836,771140,101,NA,1.55,0.06,18.7,NA
30836,771141,118,NA,1.69,0.03,21,NA
30836,771142,125,NA,1.76,0.03,22.1,NA
30836,771143,139,NA,1.89,0.03,24.3,NA
30836,771144,150,NA,1.95,0.03,25.4,NA
30836,771145,169,NA,2.02,0.02,26.8,NA
30836,771146,199,NA,2.07,0.02,28,NA
30836,771147,200,NA,2.08,0.02,28.1,NA
30836,771148,229,NA,2.28,0.03,30.5,NA
30836,771149,250,NA,2.37,0.03,31.6,NA
30836,771150,269,NA,2.44,0.03,32.4,NA
30836,771151,300,NA,2.57,0.02,33.6,NA
30836,771152,318,NA,2.64,0.02,34.3,NA
30836,771153,378,NA,2.84,0.03,36.5,NA
30836,771154,400,NA,2.9,0.03,37.1,NA
30836,771155,437,NA,2.98,0.02,38,NA
30836,771156,500,NA,3.1,0.02,40.3,NA
30836,771157,517,NA,3.13,0.02,40.9,NA
30837,771158,0,0.92,0.33,0,0,NA
30837,771159,2,0.92,0.33,0,0,NA
30837,771160,10,0.73,0.33,0,0,NA
30837,771161,11,NA,0.33,0,0,NA
30837,771162,20,0.39,0.33,0,0,NA
30837,771163,30,0.24,0.32,0,0,NA
30837,771164,33,NA,0.32,0,0,NA
30837,771165,46,0.12,0.32,0,0,NA
30837,771166,50,0.1,0.32,0,0,NA
30837,771167,58,NA,0.33,0,0,NA
30837,771168,70,0.04,0.32,0,0,NA
30837,771169,75,0.03,0.33,0,0,NA
30837,771170,82,NA,0.39,0.01,0.1,NA
30837,771171,82,0.03,0.39,0.01,0.1,NA
30837,771172,91,NA,0.57,0.08,2.8,NA
30837,771173,100,0.02,0.76,0.1,6,NA
30837,771174,104,NA,0.86,0.11,7.8,NA
30837,771175,116,NA,1.28,0.05,14.9,NA
30837,771176,125,0,1.41,0.03,17.1,NA
30837,771177,129,0,1.44,0.03,17.6,NA
30837,771178,147,NA,1.53,0.03,19.5,NA
30837,771179,150,NA,1.5,0.03,19.2,NA
30837,771180,163,NA,1.39,0.03,18.1,NA
30837,771181,194,NA,1.88,0.03,25,NA
30837,771182,200,NA,1.91,0.03,25.5,NA
30837,771183,228,NA,2,0.02,26.9,NA
30837,771184,250,NA,2.16,0.02,29,NA
30837,771185,267,NA,2.29,0.02,30.7,NA
30837,771186,300,NA,2.42,0.02,32.5,NA
30837,771187,317,NA,2.47,0.02,33.2,NA
30837,771188,377,NA,2.69,0.02,36.1,NA
30837,771189,400,NA,2.77,0.02,37,NA
30837,771190,437,NA,2.9,0.02,38.2,NA
30837,771191,500,NA,3.08,0.02,40.2,NA
30837,771192,518,NA,3.13,0.02,40.8,NA
30838,771193,0,NA,0.33,0,0,NA
30838,771194,2,NA,0.33,0,0,NA
30838,771195,10,NA,0.33,0,0,NA
30838,771196,15,NA,0.33,0,0,NA
30838,771197,20,NA,0.33,0,0,NA
30838,771198,30,NA,0.33,0,0,NA
30838,771199,45,NA,NA,NA,NA,NA
30838,771200,50,NA,0.33,0,0,NA
30838,771201,60,NA,0.33,0,0,NA
30838,771202,75,NA,0.35,0,0,NA
30838,771203,85,NA,0.37,0,0,NA
30838,771204,95,NA,0.47,0.04,1.5,NA
30838,771205,100,NA,0.53,0.07,2.5,NA
30838,771206,105,NA,0.6,0.1,3.7,NA
30838,771207,114,NA,0.75,0.1,6.2,NA
30838,771208,124,NA,0.99,0.05,10.3,NA
30838,771209,125,NA,1.01,0.05,10.6,NA
30838,771210,139,NA,1.27,0.03,14.8,NA
30838,771211,150,NA,1.5,0.03,18.5,NA
30838,771212,165,NA,1.75,0.02,22.6,NA
30838,771213,195,NA,1.85,0.02,24.4,NA
30838,771214,200,NA,1.88,0.02,24.8,NA
30838,771215,229,NA,2.03,0.02,27.2,NA
30838,771216,250,NA,2.09,0.02,28.2,NA
30838,771217,270,NA,2.15,0.02,29,NA
30838,771218,300,NA,2.31,0.02,31.2,NA
30838,771219,318,NA,2.42,0.02,32.6,NA
30838,771220,379,NA,2.71,0.02,35.7,NA
30838,771221,400,NA,2.79,0.02,36.8,NA
30838,771222,438,NA,2.92,0.02,38.5,NA
30838,771223,500,NA,3.06,0.01,39.9,NA
30838,771224,518,NA,3.1,0.01,40.3,NA
30839,771225,0,NA,0.35,0,0,NA
30839,771226,1,NA,0.35,0,0,NA
30839,771227,10,NA,0.34,0,0,NA
30839,771228,14,NA,0.34,0,0,NA
30839,771229,20,NA,0.34,0,0,NA
30839,771230,30,NA,0.34,0,0,NA
30839,771231,45,NA,0.34,0,0,NA
30839,771232,50,NA,0.34,0,0,NA
30839,771233,55,NA,0.34,0,0,NA
30839,771234,65,NA,0.34,0,0,NA
30839,771235,75,NA,0.43,0.03,0.7,NA
30839,771236,84,NA,0.61,0.09,3.4,NA
30839,771237,95,NA,0.95,0.15,9.1,NA
30839,771238,100,NA,1.06,0.12,11,NA
30839,771239,110,NA,1.25,0.05,14.3,NA
30839,771240,124,NA,1.56,0.02,19.4,NA
30839,771241,125,NA,1.57,0.02,19.6,NA
30839,771242,145,NA,1.68,0.02,21.5,NA
30839,771243,150,NA,1.71,0.02,22,NA
30839,771244,172,NA,1.83,0.02,24.1,NA
30839,771245,198,NA,1.91,0.02,25.7,NA
30839,771246,200,NA,1.92,0.02,25.9,NA
30839,771247,226,NA,2.13,0.02,28.8,NA
30839,771248,250,NA,2.27,0.02,30.6,NA
30839,771249,270,NA,2.37,0.02,31.8,NA
30839,771250,300,NA,2.52,0.02,33.7,NA
30839,771251,319,NA,2.6,0.02,34.8,NA
30839,771252,380,NA,2.78,0.02,37.3,NA
30839,771253,400,NA,2.84,0.02,37.9,NA
30839,771254,437,NA,2.93,0.02,39,NA
30839,771255,500,NA,3.06,0.02,40.5,NA
30839,771256,512,NA,3.08,0.02,40.8,NA
30840,771257,0,NA,0.35,0,0,NA
30840,771258,2,NA,0.35,0,0,NA
30840,771259,10,NA,0.35,0,0,NA
30840,771260,15,NA,0.35,0,0,NA
30840,771261,20,NA,0.35,0,0,NA
30840,771262,30,NA,0.35,0,0,NA
30840,771263,46,NA,0.34,0,0,NA
30840,771264,50,NA,0.34,0,0,NA
30840,771265,55,NA,0.34,0,0,NA
30840,771266,65,NA,0.34,0,0,NA
30840,771267,70,NA,0.48,0.03,1.1,NA
30840,771268,75,NA,0.52,0.04,1.8,NA
30840,771269,84,NA,0.67,0.07,4.3,NA
30840,771270,95,NA,0.88,0.1,8,NA
30840,771271,100,NA,1.01,0.09,10.3,NA
30840,771272,109,NA,1.24,0.05,14.3,NA
30840,771273,124,NA,1.47,0.02,18,NA
30840,771274,125,NA,1.49,0.02,18.3,NA
30840,771275,144,NA,1.74,0.02,22.4,NA
30840,771276,150,NA,1.77,0.02,23,NA
30840,771277,170,NA,1.82,0.02,24,NA
30840,771278,199,NA,1.97,0.02,26.3,NA
30840,771279,200,NA,1.98,0.02,26.4,NA
30840,771280,229,NA,2.21,0.02,29.3,NA
30840,771281,250,NA,2.33,0.02,30.7,NA
30840,771282,271,NA,2.43,0.01,31.9,NA
30840,771283,300,NA,2.54,0.01,33.5,NA
30840,771284,317,NA,2.59,0.01,34.4,NA
30840,771285,377,NA,2.78,0.01,36.3,NA
30840,771286,400,NA,2.86,0.01,37.2,NA
30840,771287,437,NA,2.98,0.01,38.7,NA
30840,771288,500,NA,3.11,0.01,40,NA
30840,771289,519,NA,3.15,0.01,40.4,NA
30841,771290,0,NA,0.19,0.01,0.1,NA
30841,771291,1,NA,0.19,0.01,0.1,NA
30841,771292,5,NA,0.2,0.01,0,NA
30841,771293,10,NA,0.2,0.01,0,NA
30841,771294,15,NA,0.25,0.01,0,NA
30842,771295,0,NA,0.18,0.01,0,NA
30842,771296,1,NA,0.18,0.01,0,NA
30842,771297,6,NA,0.18,0.01,0,NA
30842,771298,10,NA,0.19,0.01,0,NA
30842,771299,11,NA,0.19,0.01,0,NA
30842,771300,17,NA,0.54,0.01,0,NA
30843,771301,0,NA,0.24,0.01,0,NA
30843,771302,1,NA,0.24,0.01,0,NA
30843,771303,10,NA,0.2,0.01,0,NA
30843,771304,11,NA,0.2,0.01,0,NA
30843,771305,20,NA,0.42,0.02,0.1,NA
30843,771306,28,NA,1.29,0.23,8.9,NA
30843,771307,30,NA,1.52,0.27,12.9,NA
30843,771308,32,NA,1.73,0.31,16.7,NA
30843,771309,42,NA,1.85,0.4,20.7,NA
30843,771310,50,NA,1.88,0.28,21.7,NA
30843,771311,52,NA,1.88,0.25,21.8,NA
30843,771312,62,NA,1.95,0.33,22.4,NA
30844,771313,0,0.92,0.28,0.01,0,NA
30844,771314,2,0.92,0.28,0.01,0,NA
30844,771315,10,0.52,0.3,0.01,0,NA
30844,771316,12,0.39,0.3,0.01,0,NA
30844,771317,19,NA,0.36,0.02,0.2,NA
30844,771318,20,0.19,0.46,0.06,1.5,NA
30844,771319,26,0.12,1.12,0.31,10.2,NA
30844,771320,30,0.08,1.3,0.26,13.2,NA
30844,771321,33,NA,1.37,0.23,14.6,NA
30844,771322,40,0.04,1.47,0.17,16.3,NA
30844,771323,46,0.03,1.52,0.15,17.1,NA
30844,771324,50,0.03,1.56,0.13,17.8,NA
30844,771325,55,NA,1.62,0.11,18.7,NA
30844,771326,60,NA,1.66,0.11,19.4,NA
30844,771327,74,0,1.78,0.07,21.1,NA
30844,771328,75,NA,1.78,0.07,21.2,NA
30844,771329,87,NA,1.83,0.06,22,NA
30844,771330,100,NA,1.96,0.04,23.4,NA
30844,771331,119,NA,2.05,0.03,24.5,NA
30844,771332,125,NA,2.09,0.03,25,NA
30844,771333,139,NA,2.17,0.03,26.2,NA
30844,771334,150,NA,2.22,0.03,26.8,NA
30844,771335,170,NA,2.28,0.03,27.5,NA
30844,771336,200,NA,2.37,0.02,28.5,NA
30844,771337,228,NA,2.46,0.02,29.9,NA
30844,771338,250,NA,2.53,0.01,30.8,NA
